       0.0   -1000.0
   50000.0    -850.0
  100000.0    -800.0
  150000.0    -650.0
  200000.0    -600.0
  250000.0    -450.0
  300000.0    -400.0
  350000.0    -250.0
  400000.0    -200.0
  450000.0     -50.0
  500000.0       0.0
