       0.0   -1000.0
   25000.0    -902.5
   50000.0    -810.0
   75000.0    -722.5
  100000.0    -640.0
  125000.0    -562.5
  150000.0    -490.0
  175000.0    -422.5
  200000.0    -360.0
  225000.0    -302.5
  250000.0    -250.0
  275000.0    -202.5
  300000.0    -160.0
  325000.0    -122.5
  350000.0     -90.0
  375000.0     -62.5
  400000.0     -40.0
  425000.0     -22.5
  450000.0     -10.0
  475000.0      -2.5
  500000.0       0.0
