  -600.0    0.31   34.75   -0.10   -1.0
  -400.0    0.19   34.74   -0.10   -1.0
  -250.0    0.06   34.72   -0.10   -1.0
  -200.0   -0.12   34.71   -0.10   -1.0
  -125.0   -1.81   34.54   -0.30   -3.0
   -50.0   -1.69   34.48   -0.30   -3.0
   -25.0   -0.19   33.58   -0.45   -4.5
     0.0   -0.06   33.56   -0.45   -4.5
