      0.0   -675.0    0.0
   6000.0   -610.0    0.0
  26000.0   -475.0    0.0
  46000.0   -445.0    0.0
  66000.0   -390.0    0.0
  91000.0   -285.0    0.0
 111000.0   -190.0    0.0
 114000.0   -160.0    0.0
 116000.0   -120.0    0.0
