       0.0   -1300.0   -0.4
    5000.0   -1250.0   -0.4
   16000.0   -1170.0   -0.4
   21000.0    -875.0   -0.4
   31000.0    -750.0   -0.4
   35000.0    -605.0   -0.4
   60000.0    -540.0   -0.4
   85000.0    -290.0   -0.4
