       0.0   -275.0    0.0
   12000.0   -225.0    0.0
   22000.0   -215.0    0.0
   33000.0   -185.0    0.0
   40000.0   -165.0    0.0
   60000.0   -135.0    0.0
   65000.0   -115.0    0.0
   70000.0    -90.0    0.0
   72000.0    -65.0    0.0
