       0.0   -1250.0   -0.4
   11000.0   -1170.0   -0.4
   16000.0    -875.0   -0.4
   26000.0    -750.0   -0.4
   30000.0    -605.0   -0.4
   55000.0    -540.0   -0.4
   80000.0    -290.0   -0.4
