       0.0    -520.0   -0.25
   64600.0    -475.0   -0.25
   95800.0    -431.0   -0.25
  139600.0    -386.0   -0.25
  183300.0    -356.0   -0.25
  233300.0    -340.0   -0.25
  333300.0    -335.0   -0.25
  383300.0    -330.0   -0.25
  433300.0    -320.0   -0.25
  483300.0    -310.0   -0.25
  533300.0    -300.0   -0.25
  583300.0    -275.0   -0.25
  633300.0    -240.0   -0.25
  663300.0    -215.0   -0.25
