       0.0   -2000.0  -0.0
   25000.0   -1735.0  -0.0
   50000.0   -1500.0  -0.0
  100000.0   -1135.0  -0.0
  125000.0    -965.0  -0.0
  150000.0    -835.0  -0.0
  175000.0    -750.0  -0.0
  200000.0    -735.0  -0.0
  225000.0    -720.0  -0.0
  250000.0    -685.0  -0.0
  300000.0    -615.0  -0.0
  350000.0    -535.0  -0.0
  400000.0    -435.0  -0.0
  425000.0    -385.0  -0.0
  450000.0    -265.0  -0.0
  490000.0     -65.0  -0.0
