      0.0   -500.0   -0.0
   5000.0   -478.0   -0.0
  15000.0   -390.0   -0.0
  25000.0   -348.0   -0.0
  35000.0   -336.0   -0.0
  85000.0   -248.0   -0.0
  95000.0   -175.0   -0.0
